"Ano";"Tipo de Emenda";"Autor da emenda";"Número da emenda";"Localidade do gasto (Regionalização)";"Função";"Subfunção";"Valor empenhado";"Valor liquidado";"Valor pago";"Valor Restos a Pagar Inscritos";"Valor Restos a Pagar Cancelados";"Valor Restos a Pagar Pagos";
"2023";"Emenda Individual";"CELIO MOURA";"0003";"SÃO SALVADOR DO TOCANTINS - TO";"Saúde";"Atenção básica";"700.000,00";"700.000,00";"700.000,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"MARIA DO CARMO ALVES";"0007";"SERGIPE (UF)";"Assistência social";"Assistência comunitária";"700.000,00";"0,00";"0,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"HELIO LOPES";"0007";"RIO DE JANEIRO (UF)";"Saúde";"Assistência hospitalar e ambulatorial";"700.000,00";"0,00";"0,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"ALEXANDRE PADILHA";"0008";"SÃO PAULO (UF)";"Trabalho";"Fomento ao trabalho";"700.000,00";"0,00";"0,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"LUCAS BARRETO";"0008";"AMAPÁ (UF)";"Educação";"Ensino superior";"700.000,00";"0,00";"0,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"PEDRO CUNHA LIMA";"0019";"JURIPIRANGA - PB";"Saúde";"Atenção básica";"700.000,00";"700.000,00";"700.000,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"LEO DE BRITO";"0005";"ACRE (UF)";"Saúde";"Assistência hospitalar e ambulatorial";"700.000,00";"0,00";"0,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"MARCEL VAN HATTEM";"0005";"RIO GRANDE DO SUL (UF)";"Segurança pública";"Policiamento";"700.000,00";"0,00";"0,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"ELIAS VAZ";"0007";"Nacional";"Cultura";"Difusão cultural";"700.000,00";"700.000,00";"700.000,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"MAILZA GOMES";"0006";"BUJARI - AC";"Encargos especiais";"Outras transferências";"700.000,00";"700.000,00";"700.000,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"CONFUCIO MOURA";"0009";"RONDÔNIA (UF)";"Defesa nacional";"Normatização e fiscalização";"700.000,00";"514.001,00";"0,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"CAPITAO WAGNER";"0001";"MORADA NOVA - CE";"Saúde";"Atenção básica";"700.000,00";"700.000,00";"700.000,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"ALAN RICK";"0003";"ACRE (UF)";"Desporto e lazer";"Desporto comunitário";"700.000,00";"0,00";"0,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"NERI GELLER";"0008";"POCONÉ - MT";"Encargos especiais";"Outras transferências";"700.000,00";"700.000,00";"700.000,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"ANTONIO BRITO";"0006";"MÚLTIPLO";"Múltiplo";"Múltiplo";"702.232,00";"102.232,00";"102.232,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"PEDRO AUGUSTO PALARETI";"0003";"RIO DE JANEIRO (UF)";"Direitos da cidadania";"Direitos individuais, coletivos e difusos";"704.624,45";"0,00";"0,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"NELSON BARBUDO";"0008";"MATO GROSSO (UF)";"Saúde";"Atenção básica";"705.447,00";"297.302,00";"297.302,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"HUGO LEAL";"0009";"RIO DE JANEIRO (UF)";"Educação";"Ensino superior";"706.237,19";"223.748,00";"180.000,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"PAULO FREIRE COSTA";"0016";"SÃO PAULO (UF)";"Saúde";"Atenção básica";"711.416,00";"553.015,00";"553.015,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"PROFESSORA ROSA NEIDE";"0004";"MATO GROSSO (UF)";"Trabalho";"Fomento ao trabalho";"712.074,00";"0,00";"0,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"LEONIDAS CRISTINO";"0004";"CEARÁ (UF)";"Saúde";"Assistência hospitalar e ambulatorial";"714.604,00";"714.604,00";"714.604,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"ALENCAR SANTANA";"0018";"Nacional";"Encargos especiais";"Outros encargos especiais";"715.000,00";"715.000,00";"715.000,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"JANDIRA FEGHALI";"0012";"RIO DE JANEIRO (UF)";"Cultura";"Difusão cultural";"715.396,00";"530.000,00";"0,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"MARCELO CASTRO";"0001";"PIAUÍ (UF)";"Direitos da cidadania";"Direitos individuais, coletivos e difusos";"719.442,05";"0,00";"0,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"LUIZ LIMA";"0006";"RIO DE JANEIRO (UF)";"Direitos da cidadania";"Direitos individuais, coletivos e difusos";"719.999,85";"0,00";"0,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"WILSON SANTIAGO";"0004";"PARAÍBA (UF)";"Saúde";"Assistência hospitalar e ambulatorial";"723.948,00";"723.948,00";"723.948,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"TABATA AMARAL";"0009";"SÃO PAULO (UF)";"Múltiplo";"Múltiplo";"726.222,00";"416.000,00";"316.000,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"MARIA DO ROSARIO";"0012";"Nacional";"Gestão ambiental";"Formação de recursos humanos";"733.143,00";"0,00";"0,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"PAULO RAMOS";"0001";"RIO DE JANEIRO (UF)";"Direitos da cidadania";"Direitos individuais, coletivos e difusos";"733.143,00";"0,00";"0,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"DR. FREDERICO";"0007";"MINAS GERAIS (UF)";"Assistência social";"Assistência comunitária";"733.143,00";"733.143,00";"733.143,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"PAULO GANIME";"0018";"RIO DE JANEIRO (UF)";"Saúde";"Assistência hospitalar e ambulatorial";"733.143,00";"0,00";"0,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"PAULO RAMOS";"0015";"RIO DE JANEIRO (UF)";"Gestão ambiental";"Controle ambiental";"733.144,00";"0,00";"0,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"MARCELO FREIXO";"0017";"RIO DE JANEIRO (UF)";"Educação";"Ensino superior";"733.144,00";"849.716,00";"733.144,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"PAULO RAMOS";"0021";"NITERÓI - RJ";"Trabalho";"Desenvolvimento científico";"733.144,00";"733.144,00";"733.144,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"PATRUS ANANIAS";"0009";"MINAS GERAIS (UF)";"Saúde";"Desenvolvimento científico";"733.144,00";"50.000,00";"50.000,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"PAULO RAMOS";"0022";"RIO DE JANEIRO (UF)";"Cultura";"Difusão cultural";"733.144,00";"733.144,00";"733.144,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"SERGIO SOUZA";"0002";"PARANÁ (UF)";"Encargos especiais";"Outras transferências";"733.144,00";"733.144,00";"733.144,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"ERIKA KOKAY";"0014";"DISTRITO FEDERAL (UF)";"Desporto e lazer";"Desporto comunitário";"733.144,00";"320.000,00";"320.000,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"PAULO RAMOS";"0013";"RIO DE JANEIRO (UF)";"Desporto e lazer";"Desporto comunitário";"733.144,00";"732.906,14";"732.906,14";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"LOURIVAL GOMES";"0006";"RIO DE JANEIRO (UF)";"Saúde";"Atenção básica";"733.144,00";"733.144,00";"733.144,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"CORONEL ARMANDO";"0015";"ASCURRA - SC";"Encargos especiais";"Outras transferências";"733.144,00";"733.144,00";"733.144,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"SAMUEL MOREIRA";"0009";"PARAIBUNA - SP";"Encargos especiais";"Outras transferências";"733.144,00";"733.144,00";"733.144,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"DR. LEONARDO";"0012";"MÚLTIPLO";"Saúde";"Atenção básica";"733.144,00";"421.259,00";"421.259,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"LEO MOTTA";"0004";"MINAS GERAIS (UF)";"Saúde";"Assistência hospitalar e ambulatorial";"737.134,00";"737.134,00";"737.134,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"VALMIR ASSUNCAO";"0001";"Nacional";"Organização agrária";"Reforma agrária";"739.442,00";"131.595,00";"0,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"ELIAS VAZ";"0008";"GOIÁS (UF)";"Cultura";"Difusão cultural";"740.000,00";"200.000,00";"200.000,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"MAURO LOPES";"0023";"SÃO PEDRO DO SUAÇUÍ - MG";"Saúde";"Atenção básica";"740.444,00";"740.444,00";"740.444,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"PEDRO CUNHA LIMA";"0010";"GUARABIRA - PB";"Encargos especiais";"Outras transferências";"740.470,00";"740.470,00";"740.470,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"EDUARDO GIRAO";"0013";"MÚLTIPLO";"Múltiplo";"Múltiplo";"743.062,00";"265.350,00";"265.350,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"ROBERTO ALVES";"0020";"HORTOLÂNDIA - SP";"Saúde";"Assistência hospitalar e ambulatorial";"745.421,00";"745.421,00";"745.421,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"FLAVIO BOLSONARO";"0019";"MÚLTIPLO";"Múltiplo";"Múltiplo";"748.150,76";"624.365,59";"602.061,45";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"LUCAS REDECKER";"0003";"RIO GRANDE DO SUL (UF)";"Saúde";"Atenção básica";"748.448,00";"748.448,00";"748.448,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"FLAVIO BOLSONARO";"0020";"MÚLTIPLO";"Múltiplo";"Múltiplo";"748.891,05";"717.975,97";"717.975,97";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"CHICO RODRIGUES";"0004";"Nacional";"Agricultura";"Desenvolvimento tecnológico e engenharia";"748.910,00";"393.832,79";"393.832,79";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"DARIO BERGER";"0008";"BIGUAÇU - SC";"Saúde";"Atenção básica";"748.910,00";"748.910,00";"748.910,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"MARA GABRILLI";"0002";"SÃO PAULO (UF)";"Desporto e lazer";"Desporto comunitário";"748.910,00";"748.910,00";"748.910,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"ORIOVISTO GUIMARAES";"0001";"PARANÁ (UF)";"Segurança pública";"Policiamento";"748.910,00";"599.980,00";"599.980,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"JADER BARBALHO";"0009";"PARÁ (UF)";"Transporte";"Transporte rodoviário";"748.910,00";"0,00";"0,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"OMAR AZIZ";"0004";"Nacional";"Saúde";"Desenvolvimento científico";"748.910,00";"439.246,00";"439.246,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"FLAVIO BOLSONARO";"0021";"MÚLTIPLO";"Múltiplo";"Múltiplo";"748.910,00";"697.326,23";"697.326,23";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"MARA GABRILLI";"0005";"SÃO PAULO (UF)";"Cultura";"Difusão cultural";"748.910,00";"0,00";"0,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"MARCELO ARO";"0008";"MINAS GERAIS (UF)";"Saúde";"Atenção básica";"749.977,00";"749.977,00";"749.977,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"SANDERSON";"0005";"RIO GRANDE DO SUL (UF)";"Assistência social";"Assistência comunitária";"750.000,00";"700.000,00";"700.000,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"ALEXANDRE PADILHA";"0007";"SÃO PAULO (UF)";"Trabalho";"Fomento ao trabalho";"750.000,00";"0,00";"0,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"CONFUCIO MOURA";"0011";"RONDÔNIA (UF)";"Assistência social";"Assistência comunitária";"750.000,00";"350.000,00";"350.000,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"DELEGADO ANTONIO FURTADO";"0016";"RIO DE JANEIRO (UF)";"Saúde";"Assistência hospitalar e ambulatorial";"750.167,00";"0,00";"0,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"HELIO LOPES";"0011";"RIO DE JANEIRO (UF)";"Saúde";"Assistência hospitalar e ambulatorial";"754.654,00";"754.654,00";"754.654,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"GUIGA PEIXOTO";"0002";"SÃO PAULO (UF)";"Saúde";"Atenção básica";"754.799,00";"754.799,00";"754.799,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"FLAVIO BOLSONARO";"0023";"MÚLTIPLO";"Saúde";"Assistência hospitalar e ambulatorial";"756.140,00";"503.691,00";"503.691,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"EDUARDO GOMES";"0012";"TOCANTINS (UF)";"Trabalho";"Empregabilidade";"756.244,00";"0,00";"0,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"FERNANDO COLLOR";"0007";"ALAGOAS (UF)";"Saúde";"Assistência hospitalar e ambulatorial";"756.411,00";"0,00";"0,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"PAULAO";"0005";"Nacional";"Saúde";"Formação de recursos humanos";"757.278,00";"0,00";"0,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"DAVID MIRANDA";"0007";"RIO DE JANEIRO (UF)";"Trabalho";"Normatização e fiscalização";"759.400,00";"0,00";"0,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"DANIEL ALMEIDA";"0009";"BAHIA (UF)";"Agricultura";"Promoção da produção agropecuária";"762.679,17";"0,00";"0,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"DRA. SORAYA MANATO";"0002";"ESPÍRITO SANTO (UF)";"Saúde";"Assistência hospitalar e ambulatorial";"763.956,00";"0,00";"0,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"PAULO BENGTSON";"0011";"ITUPIRANGA - PA";"Saúde";"Assistência hospitalar e ambulatorial";"765.000,00";"765.000,00";"765.000,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"HELIO COSTA";"0006";"SANTA CATARINA (UF)";"Desporto e lazer";"Desporto comunitário";"766.526,00";"0,00";"0,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"NATALIA BONAVIDES";"0002";"RIO GRANDE DO NORTE (UF)";"Saúde";"Assistência hospitalar e ambulatorial";"766.982,00";"488.762,00";"488.762,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"OTONI DE PAULA";"0008";"RIO DE JANEIRO (UF)";"Múltiplo";"Múltiplo";"772.943,48";"0,00";"0,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"BACELAR";"0003";"BAHIA (UF)";"Saúde";"Assistência hospitalar e ambulatorial";"775.683,00";"775.683,00";"775.683,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"PAULO BENGTSON";"0003";"OURÉM - PA";"Encargos especiais";"Outras transferências";"776.965,00";"776.965,00";"776.965,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"MILTON VIEIRA";"0006";"SÃO PAULO (UF)";"Saúde";"Assistência hospitalar e ambulatorial";"782.020,00";"782.020,00";"782.020,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"DELEGADO PABLO";"0007";"Nacional";"Encargos especiais";"Outras transferências";"782.020,00";"782.020,00";"782.020,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"NEREU CRISPIM";"0005";"PINHAL DA SERRA - RS";"Encargos especiais";"Outras transferências";"782.020,00";"782.020,00";"782.020,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"DULCE MIRANDA";"0015";"MÚLTIPLO";"Encargos especiais";"Outras transferências";"782.576,00";"782.576,00";"782.576,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"DRA. VANDA MILANI";"0006";"ASSIS BRASIL - AC";"Encargos especiais";"Outras transferências";"788.000,00";"788.000,00";"788.000,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"ANGELA AMIN";"0009";"SANTA CATARINA (UF)";"Ciência e Tecnologia";"Desenvolvimento científico";"788.762,00";"269.777,27";"0,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"MARCELO CALERO";"0010";"RIO DE JANEIRO (UF)";"Cultura";"Difusão cultural";"789.985,86";"0,00";"0,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"CARLOS FAVARO";"0003";"CUIABÁ - MT";"Desporto e lazer";"Desporto comunitário";"791.000,00";"790.661,45";"790.661,45";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"SERGIO PETECAO";"0013";"ACRE (UF)";"Educação";"Ensino superior";"798.605,75";"0,00";"0,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"VANDER LOUBET";"0006";"MATO GROSSO DO SUL (UF)";"Educação";"Educação básica";"799.091,60";"0,00";"0,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"PATRUS ANANIAS";"0018";"MINAS GERAIS (UF)";"Direitos da cidadania";"Direitos individuais, coletivos e difusos";"799.395,63";"0,00";"0,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"CHRISTIANE DE SOUZA YARED";"0007";"PARANÁ (UF)";"Encargos especiais";"Outras transferências";"799.613,00";"799.613,00";"799.613,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"MARCELO FREIXO";"0015";"Nacional";"Saúde";"Desenvolvimento científico";"799.909,77";"280.000,00";"30.000,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"SAMIA BOMFIM";"0005";"SÃO PAULO (UF)";"Saúde";"Atenção básica";"799.910,00";"799.910,00";"799.910,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"PATRUS ANANIAS";"0004";"MINAS GERAIS (UF)";"Educação";"Ensino superior";"799.932,00";"565.450,00";"575.950,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"RODRIGO PACHECO";"0008";"MINAS GERAIS (UF)";"Defesa nacional";"Atenção básica";"799.966,41";"622.501,00";"622.501,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"TEREZA NELMA";"0011";"ALAGOAS (UF)";"Educação";"Educação básica";"799.989,37";"0,00";"0,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"AUGUSTO COUTINHO";"0003";"ARAÇOIABA - PE";"Encargos especiais";"Outras transferências";"800.000,00";"800.000,00";"800.000,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"ALICE PORTUGAL";"0010";"ARATUÍPE - BA";"Encargos especiais";"Outras transferências";"800.000,00";"800.000,00";"800.000,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"PAULA BELMONTE";"0012";"DISTRITO FEDERAL (UF)";"Ciência e Tecnologia";"Desenvolvimento tecnológico e engenharia";"800.000,00";"0,00";"0,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"MAILZA GOMES";"0014";"SENADOR GUIOMARD - AC";"Assistência social";"Assistência comunitária";"800.000,00";"5.296,17";"5.296,17";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"ACIR GURGACZ";"0016";"NOVA MAMORÉ - RO";"Encargos especiais";"Outras transferências";"800.000,00";"800.000,00";"800.000,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"ALICE PORTUGAL";"0012";"CAETANOS - BA";"Encargos especiais";"Outras transferências";"800.000,00";"800.000,00";"800.000,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"ALICE PORTUGAL";"0002";"CAETANOS - BA";"Saúde";"Atenção básica";"800.000,00";"800.000,00";"800.000,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"DANIELA DO WAGUINHO";"0017";"Nacional";"Defesa nacional";"Defesa naval";"800.000,00";"510.000,00";"510.000,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"CELIO MOURA";"0021";"ABREULÂNDIA - TO";"Encargos especiais";"Outras transferências";"800.000,00";"800.000,00";"800.000,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"TIAGO DIMAS";"0011";"ANANÁS - TO";"Encargos especiais";"Outras transferências";"800.000,00";"800.000,00";"800.000,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"JULIO VENTURA";"0013";"PACAJUS - CE";"Saúde";"Assistência hospitalar e ambulatorial";"800.000,00";"800.000,00";"800.000,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"PEDRO UCZAI";"0001";"SANTA CATARINA (UF)";"Agricultura";"Promoção da produção agropecuária";"800.000,00";"800.000,00";"800.000,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"FILIPE BARROS";"0005";"PARANÁ (UF)";"Assistência social";"Assistência comunitária";"800.000,00";"960.000,00";"800.000,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"RANDOLFE RODRIGUES";"0009";"AMAPÁ (UF)";"Educação";"Ensino superior";"800.000,00";"301.192,82";"0,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"JOSE RICARDO";"0009";"AMAZONAS (UF)";"Educação";"Ensino profissional";"800.000,00";"0,00";"0,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"GLAUSTIN DA FOKUS";"0003";"GOIÁS (UF)";"Desporto e lazer";"Desporto comunitário";"800.000,00";"799.999,52";"799.999,52";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"CELIO MOURA";"0019";"RECURSOLÂNDIA - TO";"Encargos especiais";"Outras transferências";"800.000,00";"800.000,00";"800.000,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"ALICE PORTUGAL";"0007";"ARATUÍPE - BA";"Saúde";"Atenção básica";"800.000,00";"800.000,00";"800.000,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"BRUNA FURLAN";"0003";"SÃO PAULO (UF)";"Cultura";"Difusão cultural";"800.000,00";"3.500,00";"3.500,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"AFONSO FLORENCE";"0002";"BAHIA (UF)";"Saúde";"Assistência hospitalar e ambulatorial";"800.000,00";"800.000,00";"800.000,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"RUY CARNEIRO";"0004";"PARAÍBA (UF)";"Desporto e lazer";"Desporto de rendimento";"800.000,00";"800.000,00";"800.000,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"JERONIMO GOERGEN";"0015";"BENTO GONÇALVES - RS";"Saúde";"Atenção básica";"800.000,00";"800.000,00";"800.000,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"LAERCIO OLIVEIRA";"0003";"SERGIPE (UF)";"Assistência social";"Assistência comunitária";"800.000,00";"300.000,00";"300.000,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"ACIR GURGACZ";"0005";"VILHENA - RO";"Encargos especiais";"Outras transferências";"800.000,00";"800.000,00";"800.000,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"MAILZA GOMES";"0009";"MÚLTIPLO";"Múltiplo";"Múltiplo";"800.000,00";"300.000,00";"300.000,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"JERONIMO GOERGEN";"0006";"MÚLTIPLO";"Encargos especiais";"Outras transferências";"801.683,00";"801.683,00";"801.683,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"GLAUBER BRAGA";"0007";"SÃO GONÇALO - RJ";"Saúde";"Assistência hospitalar e ambulatorial";"803.833,00";"803.833,00";"803.833,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"DAGOBERTO NOGUEIRA";"0004";"MATO GROSSO DO SUL (UF)";"Saúde";"Atenção básica";"804.309,00";"499.509,00";"499.509,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"NILDA GONDIM";"0012";"PARAÍBA (UF)";"Encargos especiais";"Outras transferências";"808.823,00";"808.823,00";"808.823,00";"0,00";"0,00";"0,00";
